"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"PAIMPBZ","199402","11.964","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199403","10.29","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199404","41.633","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199405","95.677","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199406","61.633","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199407","53.355","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199408","37.581","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199409","21.3","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199410","18","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199411","No Data Reported","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199412","8.258","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199413","31.019","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199501","0.968","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199502","No Data Reported","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199503","No Data Reported","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199504","No Data Reported","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199505","No Data Reported","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199506","No Data Reported","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199507","8.065","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199508","8.742","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199509","43.033","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199510","8.806","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199511","11.867","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199512","12.355","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199513","7.819","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199601","1.065","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199602","4.138","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199603","1.194","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199604","0.133","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199605","8.968","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199606","10.4","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199607","28.387","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199608","38.097","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199609","13.267","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199610","0.871","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199611","0.733","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199612","3.258","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199613","9.27","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199701","0.968","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199702","No Data Reported","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199703","3.645","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199704","No Data Reported","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199705","No Data Reported","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199706","20.333","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199707","20.935","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199708","3.581","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199709","2.7","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199710","6.452","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199711","1.6","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199712","No Data Reported","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199713","5.047","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199801","6.161","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199802","2.286","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199803","26.581","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199804","10.933","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199805","42.323","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199806","55.233","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199807","29.161","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199808","37.806","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199809","32.5","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199810","29.452","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199811","18.8","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199812","21.516","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199813","26.222","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199901","3.065","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199902","22.179","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199903","14.935","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199904","26.1","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199905","47.065","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199906","48.033","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199907","31.194","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199908","29.968","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199909","15.567","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199910","17.742","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199911","37.067","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199912","18.29","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","199913","25.901","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200001","59.065","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200002","20.655","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200003","9.774","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200004","57.3","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200005","32.677","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200006","102.267","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200007","87.903","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200008","72.194","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200009","22.333","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200010","37","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200011","79.967","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200012","36.387","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200013","51.475","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200101","143.29","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200102","88.107","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200103","81.387","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200104","86.667","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200105","126.516","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200106","66.533","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200107","86","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200108","54.419","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200109","79.9","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200110","84.161","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200111","56","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200112","32.613","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200113","82.192","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200201","47.548","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200202","84.429","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200203","130.968","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200204","163.267","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200205","144","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200206","148.733","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200207","114.323","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200208","191.419","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200209","90.4","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200210","132.452","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200211","72.867","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200212","65.742","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200213","115.732","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200301","113.903","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200302","119.143","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200303","75.903","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200304","75.2","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200305","66.742","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200306","83.5","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200307","143.613","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200308","198.355","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200309","132.167","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200310","95.484","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200311","93.433","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200312","98.516","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200313","108.036","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200401","158.323","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200402","120.621","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200403","122.613","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200404","70.867","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200405","66.29","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200406","146","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200407","142.839","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200408","83.613","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200409","137.8","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200410","92.774","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200411","36.033","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200412","70.097","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200413","103.967","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200501","123.129","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200502","152.643","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200503","54.935","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200504","48.867","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200505","133.645","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200506","225.867","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200507","156.452","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200508","225.613","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200509","161.8","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200510","192.097","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200511","151.3","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200512","242.258","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200513","155.838","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200601","106.452","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200602","203.214","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200603","193.194","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200604","169.367","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200605","140.226","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200606","150.6","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200607","281.032","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200608","307.871","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200609","191.333","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200610","221.935","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200611","182.233","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200612","161.71","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200613","192.551","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200701","250.29","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200702","152.821","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200703","234.29","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200704","223.833","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200705","202.548","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200706","160.833","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200707","199.516","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200708","280.161","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200709","231.9","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200710","196.903","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200711","82.067","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200712","178.258","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200713","200.107","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200801","224.968","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200802","172.483","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200803","191.484","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200804","235.467","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200805","338.419","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200806","314.667","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
"PAIMPBZ","200807","274.968","1","Petroleum Imports From Brazil","Thousand Barrels per Day"
